date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-17 14:42:51,Sydney_Talker,,8,37,334,"I hereby want to use this post to introduce my new project / platform "" WORLD MUSIC AFRICA "" a platform that would showcase talented young independent artist and promote their music through this platform to the World",,,,1218181895994822656,https://twitter.com/Sydney_Talker/status/1218181895994822656
2020-01-17 14:42:50,Sydney_Talker,,8,22,186,"I knew right from time I wasnt gifted with a good voice to sing but I promised myself I would use my talent as a comedian to promote good music and help discover raw talents to showcase their talents to the world.",,,,1218181893906141184,https://twitter.com/Sydney_Talker/status/1218181893906141184
2020-01-17 14:42:50,Sydney_Talker,,25,237,1403,"As you all know am Sydney Egere aka Sydneytalker ( the towel guy ) an online influencer and comedian. Growing Up as a child I fell in love with good music which inspires me every time to create good comedy skits that has brought me thus far. Threadpic.twitter.com/Wn5M7f3T9N",,,,1218181890265567233,https://twitter.com/Sydney_Talker/status/1218181890265567233
2020-01-16 22:20:43,Sydney_Talker,,57,260,3054,"ARE Y’ALL READY FOR THE BIG ANNOUNCEMENT TOMORROW ??? #TALKERSpic.twitter.com/CjKZLTAtzw",,,#TALKERSpic,1217934734539591682,https://twitter.com/Sydney_Talker/status/1217934734539591682
2020-01-15 08:11:51,Sydney_Talker,,1684,12034,39004,"When you think you’re smart pic.twitter.com/0RDFKzBTwR",,,,1217358722655313920,https://twitter.com/Sydney_Talker/status/1217358722655313920
2020-01-13 12:12:01,Sydney_Talker,,165,621,5990,"Bomboclaatpic.twitter.com/3Vs6f0ZtWl",,,,1216694388547575808,https://twitter.com/Sydney_Talker/status/1216694388547575808
2020-01-12 10:32:19,Sydney_Talker,,165,1330,7508,"If God say your time don reach. Your clock go work without battery. IJN",,,,1216306907692130304,https://twitter.com/Sydney_Talker/status/1216306907692130304
2020-01-12 10:00:40,Sydney_Talker,,103,269,4743,"ANNOUNCING SOMETHING BIG THIS WEEK #TALKERSpic.twitter.com/Mbrv5mmOeJ",,,#TALKERSpic,1216298941538623489,https://twitter.com/Sydney_Talker/status/1216298941538623489
2020-01-10 12:28:01,Sydney_Talker,Sydney_Talker,134,1713,10610,"How f**k boys shoot their shothttps://twitter.com/Sydney_Talker/status/1215560772199297024 …",,,,1215611248471150592,https://twitter.com/Sydney_Talker/status/1215611248471150592
2020-01-10 11:48:56,Sydney_Talker,_kelzezieke,39,112,1528,"Mad oh https://twitter.com/_kelzezieke/status/1215209707876573184 …",,,,1215601414518591488,https://twitter.com/Sydney_Talker/status/1215601414518591488
2020-01-10 09:07:26,Sydney_Talker,,337,1113,12870,"Bomboclaatpic.twitter.com/sS3wMm2KeZ",,,,1215560772199297024,https://twitter.com/Sydney_Talker/status/1215560772199297024
2020-01-09 08:55:20,Sydney_Talker,,1849,12652,38481,"When you try a new barber pic.twitter.com/QddGcwjEH9",,,,1215195338690220033,https://twitter.com/Sydney_Talker/status/1215195338690220033
2020-01-08 16:14:54,Sydney_Talker,,53,174,2720,"FIRST SKIT OF THE YEAR 2020 DROPPING TOMORROW.",,,,1214943571809316865,https://twitter.com/Sydney_Talker/status/1214943571809316865
2020-01-07 14:25:48,Sydney_Talker,,191,218,4044,"Bomboclaatpic.twitter.com/IZDR260SIB",,,,1214553726486241282,https://twitter.com/Sydney_Talker/status/1214553726486241282
2020-01-07 09:45:25,Sydney_Talker,,13,50,1129,"pic.twitter.com/yiF2wwM4cT",,,,1214483165395476480,https://twitter.com/Sydney_Talker/status/1214483165395476480
2020-01-07 09:45:23,Sydney_Talker,,18,90,1501,"pic.twitter.com/yWS6BI0NDy",,,,1214483157036216320,https://twitter.com/Sydney_Talker/status/1214483157036216320
2020-01-07 09:45:20,Sydney_Talker,,18,38,720,"pic.twitter.com/O1O1GzkWI8",,,,1214483144704958464,https://twitter.com/Sydney_Talker/status/1214483144704958464
2020-01-07 09:45:17,Sydney_Talker,,298,958,12958,"Insanity is doing the same thing and expecting a different result. #talkerspic.twitter.com/1SVbDK9EkB",,,#talkerspic,1214483132461785088,https://twitter.com/Sydney_Talker/status/1214483132461785088
2020-01-05 21:08:20,Sydney_Talker,,106,179,3575,"I need the handle @sydneytalker Talkers please how can I get it. The account is just dormant.",,@sydneytalker,,1213930253338529792,https://twitter.com/Sydney_Talker/status/1213930253338529792
2020-01-05 20:23:29,Sydney_Talker,,126,188,3148,"TALKERS ARE YOU READY FOR ME THIS 2020???",,,,1213918966059601921,https://twitter.com/Sydney_Talker/status/1213918966059601921
2020-01-03 14:28:49,Sydney_Talker,,255,363,4231,"PURE COMEDY SCRIPT WRITER NEEDED!! Comment here if you’re in Lagos?",,,,1213104935161810944,https://twitter.com/Sydney_Talker/status/1213104935161810944
2020-01-02 11:40:39,Sydney_Talker,,143,170,3272,"26TH JANUARY. My day",,,,1212700226311598086,https://twitter.com/Sydney_Talker/status/1212700226311598086
